Index,Timestamp,rosbagTimestamp,_actuator_controls_0_0_control[0],_actuator_controls_0_0_control[1],_actuator_controls_0_0_control[2],_actuator_controls_0_0_control[3],_actuator_outputs_0_output[0],_actuator_outputs_0_output[1],_actuator_outputs_0_output[2],_actuator_outputs_0_output[3],_sensor_combined_0_gyro_rad[0],_sensor_combined_0_gyro_rad[1],_sensor_combined_0_gyro_rad[2],_sensor_combined_0_accelerometer_m_s2[0],_sensor_combined_0_accelerometer_m_s2[1],_sensor_combined_0_accelerometer_m_s2[2],_vehicle_air_data_0_baro_alt_meter,_vehicle_air_data_0_baro_temp_celcius,_vehicle_air_data_0_baro_pressure_pa,_vehicle_attitude_0_q[0],_vehicle_attitude_0_q[1],_vehicle_attitude_0_q[2],_vehicle_attitude_0_q[3],_vehicle_local_position_0_x,_vehicle_local_position_0_y,_vehicle_local_position_0_z,_vehicle_local_position_0_vx,_vehicle_local_position_0_vy,_vehicle_local_position_0_vz,_vehicle_magnetometer_0_magnetometer_ga[0],_vehicle_magnetometer_0_magnetometer_ga[1],_vehicle_magnetometer_0_magnetometer_ga[2],offb_flight_mode_slash_send_data_program_time,offb_flight_mode_slash_send_data_sleep_status,offb_flight_mode_slash_send_data_flight_status,rc_slash_in_channels[0],rc_slash_in_channels[1],rc_slash_in_channels[2],rc_slash_in_channels[3],rc_slash_in_channels[4],rc_slash_in_channels[5],rc_slash_in_channels[6],rc_slash_in_channels[7],rc_slash_in_channels[8],rc_slash_in_channels[9],rc_slash_in_channels[10],rc_slash_in_channels[11],rc_slash_in_channels[12],rc_slash_in_channels[13],rc_slash_in_channels[14],rc_slash_in_channels[15],rc_slash_in_channels[16],rc_slash_in_channels[17],rfly_ctrl_lxl_slash_send_data_id,rfly_ctrl_lxl_slash_send_data_mode,rfly_ctrl_lxl_slash_send_data_controls[0],rfly_ctrl_lxl_slash_send_data_controls[1],rfly_ctrl_lxl_slash_send_data_controls[2],rfly_ctrl_lxl_slash_send_data_controls[3],rfly_ctrl_lxl_slash_send_data_controls[4],rfly_ctrl_lxl_slash_send_data_controls[5],rfly_ctrl_lxl_slash_send_data_controls[6],rfly_ctrl_lxl_slash_send_data_controls[7],rfly_ctrl_lxl_slash_send_data_controls[8],rfly_ctrl_lxl_slash_send_data_controls[9],rfly_ctrl_lxl_slash_send_data_controls[10],rfly_ctrl_lxl_slash_send_data_controls[11],rfly_ctrl_lxl_slash_send_data_controls[12],rfly_ctrl_lxl_slash_send_data_controls[13],rfly_ctrl_lxl_slash_send_data_controls[14],rfly_ctrl_lxl_slash_send_data_controls[15]
0.0,118446511.0,1.686097342656528e+18,-0.016508338208647905,0.014296969831503088,0.0026421334238160604,0.15179688,1167.1226867717614,1125.2193283070596,1139.4386566141193,1142.4386566141193,-0.0612139861600538,-0.05054710043936338,0.012956860078457744,0.404406945595158,-1.0087388309908092,-10.825951273705446,627.8864824826579,35.5,94007.13667761958,0.9824873701619207,0.015028448690452261,-0.020915924352875488,-0.18454073311781127,-0.43763131285801904,-0.17530835697756497,0.41786899418238554,-0.012576748588206812,0.0009676432316102651,-0.009137309454866304,0.2229883900912891,0.0713723426843319,0.7040112440897517,0.0,0.0,0.0,1514.0,1514.0,1095.0,1514.0,1514.0,1095.0,1933.0,1095.0,1107.0,1514.0,874.0,874.0,874.0,874.0,874.0,874.0,998.0,998.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,118496511.0,1.686097342706528e+18,-0.015524008138297872,0.012209902968085107,-0.0021812398289893617,0.16461715,1172.4741035856573,1135.4741035856573,1155.4741035856573,1160.0517928286852,0.04361939122897714,0.06971548879076991,0.00942996605169736,-1.7389007856889283,-0.2949037394164633,-10.752752945196361,628.0547639616881,35.5,94005.22276424225,0.9825025137590228,0.015171265886063299,-0.020707495557134924,-0.18447224491060524,-0.43770258310066174,-0.174801884712003,0.418051826269328,-0.012802914725829881,-0.000892367044389089,-0.011364324841964814,0.21473770496351452,0.08236442760536114,0.6962377133283694,0.0,0.0,0.0,1514.0,1514.0,1095.0,1514.0,1514.0,1095.0,1933.0,1095.0,1107.0,1514.0,874.0,874.0,874.0,874.0,874.0,874.0,998.0,998.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,118546511.0,1.6860973427565279e+18,-0.018464758230512992,0.018741622539640238,0.005601375575616256,0.17683326,1197.8101265822784,1147.8101265822784,1162.620253164557,1161.759493670886,0.03870778249631825,-0.022169028105097063,-0.04111431151812183,1.026792951525294,-0.8495495790857799,-8.680039977144498,627.9281038394832,35.5,94006.65775073261,0.9824874617078052,0.015218590054703135,-0.02090163863509006,-0.1845262934556371,-0.4378249595233757,-0.17433130288892074,0.41833195349575686,-0.013299814168691842,-0.0009996969071030945,-0.012190817327249276,0.20042432778118802,0.07023935622532816,0.7011729927401077,0.0,0.0,0.0,1514.0,1514.0,1095.0,1514.0,1514.0,1095.0,1933.0,1095.0,1107.0,1514.0,874.0,874.0,874.0,874.0,874.0,874.0,998.0,998.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,118596511.0,1.686097342806528e+18,-0.016068944056318684,0.009905709239697802,-0.00682851334581044,0.18779448,1188.3677685950413,1154.0612947658403,1179.8774104683196,1188.6935261707988,0.03697069387603491,-0.03264779834862386,-0.01916114031326918,-2.4056692240545985,-0.28383087160438586,-10.39389401320206,627.5973213041455,35.50532645191317,94010.39690336093,0.9825379057346871,0.015095852922682137,-0.02067066485797166,-0.18429347545241548,-0.4379601156854034,-0.1738696959197232,0.4186364105883076,-0.013864413859541187,-0.0006687471184925322,-0.012667091550022009,0.19939109589882342,0.07704224741349351,0.6877862337854342,0.0,0.0,0.0,1514.0,1514.0,1095.0,1514.0,1514.0,1095.0,1933.0,1095.0,1107.0,1514.0,874.0,874.0,874.0,874.0,874.0,874.0,998.0,998.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,118646511.0,1.686097342856528e+18,-0.019921010830000002,0.01416319075,0.0011013431392333333,0.20081833,1214.3895930620413,1168.3729152768512,1185.1187458305537,1193.1187458305537,-0.07034292799064379,0.12288476912452662,0.067474740186233,0.73056453585431,-0.5229709858431721,-8.63164362151927,627.3242985074329,35.51,94013.4824753068,0.9824768376244571,0.015208439047332665,-0.020841728329323978,-0.18459050765786836,-0.438220997158112,-0.17350832957126772,0.41882400330646524,-0.016797214342469738,0.0004051826710243032,-0.009684080079412592,0.21690842961481188,0.07353734367120024,0.7106464297309639,0.0,0.0,0.0,1514.0,1514.0,1095.0,1514.0,1514.0,1095.0,1933.0,1095.0,1107.0,1514.0,874.0,874.0,874.0,874.0,874.0,874.0,998.0,998.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,118696511.0,1.686097342906528e+18,-0.019264669858948768,0.023555064507651362,0.009291469686626747,0.21462931536260813,1240.6154357950766,1183.2967398536261,1197.3406520292747,1192.0,0.020092781247794976,-0.10902854424197038,-0.10176187839906807,1.7443936856382098,-0.5824229437343984,-10.82594146896322,627.2803655673639,35.51434031862501,94013.99044424063,0.9824751738248848,0.015052951555628703,-0.02085310774193548,-0.18461061171823567,-0.4385047261625223,-0.17316517952904195,0.4189903587535892,-0.020160377990776017,0.0016141310899039126,-0.006072427175218166,0.20072143258998165,0.06149091843072035,0.6865056182038426,0.0,0.0,0.0,1514.0,1514.0,1095.0,1514.0,1514.0,1095.0,1933.0,1095.0,1107.0,1514.0,874.0,874.0,874.0,874.0,874.0,874.0,998.0,998.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,118746511.0,1.6860973429565279e+18,-0.021754871883720932,0.013686923454780363,0.0024760752332299747,0.23018645556847547,1243.9767441860465,1196.6589147286822,1210.7441860465117,1221.5736434108528,0.05143791555573905,0.1471547135590421,-0.10954646785301403,-2.1984577968620975,-0.8834268869529315,-10.927424954582989,627.4084527573193,35.52,94012.54720942992,0.9824901111644274,0.015171574153870762,-0.020627685317978244,-0.18454694772872682,-0.4389655850498275,-0.17286538778418833,0.4190453273050776,-0.020179611195789877,0.0015461232557836234,-0.007836450688073673,0.20026803553046843,0.07444128349518658,0.6931438597920802,0.0,0.0,0.0,1514.0,1514.0,1095.0,1514.0,1514.0,1095.0,1933.0,1095.0,1107.0,1514.0,874.0,874.0,874.0,874.0,874.0,874.0,998.0,998.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,118796511.0,1.686097343006528e+18,-0.021665452160559626,0.021094888497001998,-0.0005527083874750165,0.24368979,1259.56,1201.66,1231.34,1232.22,-0.004086773600033259,-0.07072604108536586,-0.006794354236141907,0.13098298828603105,-1.380676469698448,-9.93425559977827,627.4083254270356,35.52,94012.54122755326,0.9824877687707642,0.015263491499667775,-0.020821226936212626,-0.1845301987641196,-0.4394971105385205,-0.172582893987412,0.4190558576554841,-0.018864771370085333,0.0009686691495521575,-0.011745119567055335,0.22394533710813405,0.06461761950645836,0.7011024533164602,0.0,0.0,0.0,1514.0,1514.0,1095.0,1514.0,1514.0,1095.0,1933.0,1095.0,1107.0,1514.0,874.0,874.0,874.0,874.0,874.0,874.0,998.0,998.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,118846511.0,1.686097343056528e+18,-0.019865694946737684,0.019931135292942742,-0.004792946414647137,0.2572137,1266.0186666666666,1212.486,1248.5233333333333,1248.4766666666667,-0.013100367294552792,-0.027453062500112084,-0.00556422836628559,-1.7094008550549202,-0.33407500606366286,-10.105257313158484,627.1380903945084,35.52,94015.58631991698,0.9825139283105228,0.015295701222122505,-0.020393077540946825,-0.18443574294817142,-0.4402584193359503,-0.17238975694344244,0.4191399107042688,-0.02305795448098995,0.0013718683903888814,-0.015951870701828668,0.21005942690394638,0.07013769010126582,0.7052899412137007,0.0,0.0,0.0,1514.0,1514.0,1095.0,1514.0,1514.0,1095.0,1933.0,1095.0,1107.0,1514.0,874.0,874.0,874.0,874.0,874.0,874.0,998.0,998.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,118896511.0,1.686097343106528e+18,-0.02104841780142303,0.020764081315976714,0.0005517658714100905,0.27115634,1285.6058252427185,1229.9294498381878,1256.0705501618122,1256.6265372168284,0.026140922982471712,-0.10648148364765922,-0.03020689331799423,-1.0560768666074996,-0.234039632745507,-10.078813681162636,626.949622873202,35.5218496715723,94017.72107757545,0.9825024278771696,0.015542176652870495,-0.020037497664886515,-0.18451547298620383,-0.4411038650256554,-0.17222933854873554,0.41925088464381477,-0.029267941749754056,0.0021341412535666755,-0.020267766903676626,0.19691847250371577,0.07094884727309776,0.6854948581051925,0.0,0.0,0.0,1514.0,1514.0,1095.0,1514.0,1514.0,1095.0,1933.0,1095.0,1107.0,1514.0,874.0,874.0,874.0,874.0,874.0,874.0,998.0,998.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
