Index,Timestamp,rosbagTimestamp,_actuator_controls_0_0_control[0],_actuator_controls_0_0_control[1],_actuator_controls_0_0_control[2],_actuator_controls_0_0_control[3],_actuator_outputs_0_output[0],_actuator_outputs_0_output[1],_actuator_outputs_0_output[2],_actuator_outputs_0_output[3],_sensor_combined_0_gyro_rad[0],_sensor_combined_0_gyro_rad[1],_sensor_combined_0_gyro_rad[2],_sensor_combined_0_accelerometer_m_s2[0],_sensor_combined_0_accelerometer_m_s2[1],_sensor_combined_0_accelerometer_m_s2[2],_vehicle_air_data_0_baro_alt_meter,_vehicle_air_data_0_baro_temp_celcius,_vehicle_air_data_0_baro_pressure_pa,_vehicle_attitude_0_q[0],_vehicle_attitude_0_q[1],_vehicle_attitude_0_q[2],_vehicle_attitude_0_q[3],_vehicle_local_position_0_x,_vehicle_local_position_0_y,_vehicle_local_position_0_z,_vehicle_local_position_0_vx,_vehicle_local_position_0_vy,_vehicle_local_position_0_vz,_vehicle_magnetometer_0_magnetometer_ga[0],_vehicle_magnetometer_0_magnetometer_ga[1],_vehicle_magnetometer_0_magnetometer_ga[2],offb_flight_mode_slash_send_data_program_time,offb_flight_mode_slash_send_data_sleep_status,offb_flight_mode_slash_send_data_flight_status,rc_slash_in_channels[0],rc_slash_in_channels[1],rc_slash_in_channels[2],rc_slash_in_channels[3],rc_slash_in_channels[4],rc_slash_in_channels[5],rc_slash_in_channels[6],rc_slash_in_channels[7],rc_slash_in_channels[8],rc_slash_in_channels[9],rc_slash_in_channels[10],rc_slash_in_channels[11],rc_slash_in_channels[12],rc_slash_in_channels[13],rc_slash_in_channels[14],rc_slash_in_channels[15],rc_slash_in_channels[16],rc_slash_in_channels[17],rfly_ctrl_lxl_slash_send_data_id,rfly_ctrl_lxl_slash_send_data_mode,rfly_ctrl_lxl_slash_send_data_controls[0],rfly_ctrl_lxl_slash_send_data_controls[1],rfly_ctrl_lxl_slash_send_data_controls[2],rfly_ctrl_lxl_slash_send_data_controls[3],rfly_ctrl_lxl_slash_send_data_controls[4],rfly_ctrl_lxl_slash_send_data_controls[5],rfly_ctrl_lxl_slash_send_data_controls[6],rfly_ctrl_lxl_slash_send_data_controls[7],rfly_ctrl_lxl_slash_send_data_controls[8],rfly_ctrl_lxl_slash_send_data_controls[9],rfly_ctrl_lxl_slash_send_data_controls[10],rfly_ctrl_lxl_slash_send_data_controls[11],rfly_ctrl_lxl_slash_send_data_controls[12],rfly_ctrl_lxl_slash_send_data_controls[13],rfly_ctrl_lxl_slash_send_data_controls[14],rfly_ctrl_lxl_slash_send_data_controls[15]
0.0,248347521.0,1.684823561567149e+18,0.0009191211739820566,0.02849602530641822,0.00031251347838509314,0.15028189,1161.5561681598897,1123.6657477601655,1161.7780840799448,1122.0,-0.014713820712230215,-0.04370221234532374,-0.004521883294964029,0.3291863658992806,-0.5374190374100719,-10.253618974820144,570.0367741251671,38.879997,94662.89580383319,0.9776934858372774,-0.012361302223123732,-0.025254996554654043,-0.20814645022763129,-0.9324510429134183,-1.675716167949931,-0.48358892739637543,0.02991510591482731,-0.008431182280675952,0.01551020158906054,0.34562952741613734,0.08349412954396586,0.5021138185123065,0.0,0.0,0.0,1514.0,1514.0,1095.0,1514.0,1933.0,1095.0,1933.0,1514.0,1514.0,1514.0,874.0,874.0,874.0,874.0,874.0,874.0,998.0,998.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,248397521.0,1.6848235616171492e+18,0.010942188018024032,0.01570666717022697,0.0006094977896194927,0.16487262,1160.0,1153.380281690141,1173.1408450704225,1137.4788732394366,-0.038481063726787494,0.04410135943845213,-0.011026285956521739,-1.0871787106638497,0.5506602202261759,-10.594134399154898,570.2666577239327,38.86453283506783,94660.29336514164,0.9777059065258268,-0.012598658239354054,-0.02494034543380157,-0.20811172928547728,-0.9320582981743567,-1.6754635091960999,-0.4838744580157571,0.02725769688843519,-0.006408381280943369,0.018494850756978584,0.34484124525545634,0.07086261976066469,0.4991740577380952,0.0,0.0,0.0,1514.0,1514.0,1095.0,1514.0,1933.0,1095.0,1933.0,1514.0,1514.0,1514.0,874.0,874.0,874.0,874.0,874.0,874.0,998.0,998.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,248447521.0,1.684823561667149e+18,0.0028853564474350434,0.03158424727914723,-0.0008584721151099268,0.17378283,1183.0020519835841,1143.9958960328318,1188.9979480164159,1142.0061559507524,-0.06305221772401137,-0.05137109996946437,-0.015598731928917066,1.061786325946938,-0.42739969094610375,-10.53495483781078,569.872887827492,38.86,94664.75914603738,0.9777235064492673,-0.012320388651359213,-0.0252239245600179,-0.20801124831748516,-0.9314500075975962,-1.6753598287190838,-0.48388311153858116,0.02891475606930521,-0.006609521499323138,0.01483184876283294,0.348488466550268,0.0847185533285691,0.5012871129446159,0.0,0.0,0.0,1514.0,1514.0,1095.0,1514.0,1933.0,1095.0,1933.0,1514.0,1514.0,1514.0,874.0,874.0,874.0,874.0,874.0,874.0,998.0,998.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,248497521.0,1.6848235617171492e+18,0.006239900027104723,0.030177293942505134,0.001136083272826831,0.18860649,1195.6563997262149,1163.6563997262149,1202.0,1153.0308008213553,0.041859455106944755,0.03880054707721322,0.016089198516307968,-1.1572575997159973,0.11739111795562457,-8.30538965808742,569.8577160193885,38.86,94664.9358787625,0.9777113905798711,-0.012477124572983783,-0.02479727122439458,-0.20811051612974896,-0.9308075052194315,-1.6752797943271622,-0.4838478186584407,0.031256614970958954,-0.00716364944458876,0.010113720287053636,0.34179616768772647,0.11027417797905603,0.510928466067795,0.0,0.0,0.0,1514.0,1514.0,1095.0,1514.0,1933.0,1095.0,1933.0,1514.0,1514.0,1514.0,874.0,874.0,874.0,874.0,874.0,874.0,998.0,998.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,248547521.0,1.684823561767149e+18,0.0031345166127418277,0.030899625611741165,-0.0007172972143428952,0.2019787,1209.436,1172.0426666666667,1214.9573333333333,1169.564,0.008287159894701704,-0.29486493521371326,-0.026618976360195896,0.7737918674087267,-0.023099398103294755,-9.023979707479963,569.904995182716,38.84799594333976,94664.39605273659,0.9777264623231986,-0.012490670384563982,-0.024848771795300144,-0.2080322503753202,-0.9304513253689644,-1.6751253643769555,-0.48372408466939676,0.033788778424443514,-0.007957410801488611,0.009698596523843686,0.33558479887127346,0.08993975004308116,0.5066504769084956,0.0,0.0,0.0,1514.0,1514.0,1095.0,1514.0,1933.0,1095.0,1933.0,1514.0,1514.0,1514.0,874.0,874.0,874.0,874.0,874.0,874.0,998.0,998.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,248597521.0,1.6848235618171492e+18,0.0038517757543086173,0.02918136111022044,-0.0026892857685370743,0.21403095,1217.1131191432396,1182.8868808567604,1227.2262382864792,1183.0,0.04628067062593891,-0.02060966998998498,0.02775087181772659,-0.3870038885378067,0.022729650125187906,-10.12946655132699,570.0554587302379,38.834824818955724,94662.68904882474,0.9777213119442602,-0.012677730716655608,-0.024812578163238223,-0.20804985684804247,-0.9302320890046034,-1.67493535222096,-0.4835580507123214,0.03641196150170383,-0.008865784986937287,0.011341531100675553,0.3453352500320244,0.08738162471399714,0.5023205588712618,0.0,0.0,0.0,1514.0,1514.0,1095.0,1514.0,1933.0,1095.0,1933.0,1514.0,1514.0,1514.0,874.0,874.0,874.0,874.0,874.0,874.0,998.0,998.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,248647521.0,1.684823561867149e+18,0.009019482569958848,0.0321674654526749,-0.0008234784403292182,0.22609416,1228.9403701165181,1198.0596298834819,1242.4701850582592,1187.5298149417408,-0.013426779288542825,-0.1351269198916574,-0.0019888314488320374,-0.2549090201403781,0.3905769352080089,-11.479729334149056,570.0240950824569,38.829998,94663.05497131932,0.9777409806086184,-0.01275483037627721,-0.024633474057974232,-0.20797368408262995,-0.9297910628660557,-1.6748618199281569,-0.48330011188171446,0.031941709716119135,-0.006975754207256612,0.008305719030160813,0.3446997809147982,0.06466521835874439,0.49574152872645744,0.0,0.0,0.0,1514.0,1514.0,1095.0,1514.0,1933.0,1095.0,1933.0,1514.0,1514.0,1514.0,874.0,874.0,874.0,874.0,874.0,874.0,998.0,998.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,248697521.0,1.6848235619171492e+18,0.012615664951903808,0.020418781651302606,-0.0009972882356713427,0.24293841,1234.4108216432867,1224.315297261189,1253.5477621910488,1208.8630594522378,-0.09296275049121244,0.4737239583314793,-0.021178165975973308,1.3721815149721914,0.4993819404226919,-7.82919911025584,569.9373292876339,38.82150866724178,94664.04070539832,0.9777959014379668,-0.012886350071340988,-0.023829989973024192,-0.2078004814435403,-0.9292404111611691,-1.674845860943304,-0.4829967465933406,0.02396533679857203,-0.0037025364421817654,0.00295731048014858,0.33188757415017606,0.07638669941457124,0.506767512972276,0.0,0.0,0.0,1514.0,1514.0,1095.0,1514.0,1933.0,1095.0,1933.0,1514.0,1514.0,1514.0,874.0,874.0,874.0,874.0,874.0,874.0,998.0,998.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,248747521.0,1.684823561967149e+18,0.009129118145721924,0.012544347411764705,0.0009158051136363637,0.25535065,1245.4618473895582,1240.6144578313254,1255.9236947791164,1227.0,0.03257781856716169,0.13546700164859,0.03505269753212081,0.27290411073418963,0.4923139970465543,-9.52099574670449,570.0174308336165,38.809998,94663.1224322974,0.9779399585960266,-0.012732515744370862,-0.022026155361589403,-0.20733126329801324,-0.9301787301638834,-1.6744224109908,-0.4829221091312897,0.007415346727397435,0.00018740444879282274,-0.006165014700254238,0.3266032976879185,0.09178495031972084,0.4896466697910969,0.0,0.0,0.0,1514.0,1514.0,1095.0,1514.0,1933.0,1095.0,1933.0,1514.0,1514.0,1514.0,874.0,874.0,874.0,874.0,874.0,874.0,998.0,998.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,248797521.0,1.6848235620171492e+18,0.010182150074380166,0.007303373977341598,-0.004807638835881543,0.2683615,1247.9730662983425,1252.0269337016575,1270.378453038674,1247.621546961326,0.023128874504007118,-0.17345743461932328,0.024551909524042743,0.5034271504229739,-0.09104678468388239,-8.813600018032059,569.8598650134685,38.806951140571066,94664.90424067683,0.9780409524464764,-0.011776932183541481,-0.017497584191570027,-0.20734288307537913,-0.9313378489245149,-1.673938534122876,-0.48288138976341155,-0.010406026711045673,0.0041687993329221,-0.015846974717081557,0.33763944614500796,0.07757140939099644,0.4992550195131735,0.0,0.0,0.0,1514.0,1514.0,1095.0,1514.0,1933.0,1095.0,1933.0,1514.0,1514.0,1514.0,874.0,874.0,874.0,874.0,874.0,874.0,998.0,998.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
